,ano,ocupacao,Estado,ativo_problematico_deflacionado
187,2021,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,6879209.7336806515
188,2021,PF - Empresário,SANTA CATARINA,968839156.6619895
189,2021,PF - MEI,SANTA CATARINA,105356627.61718607
190,2021,PF - Outros,SANTA CATARINA,2810551548.923022
191,2021,PF - Servidor ou empregado público,SANTA CATARINA,593899543.773699
192,2021,PF - Aposentado/pensionista,SERGIPE,126571881.78794894
193,2021,PF - Autônomo,SERGIPE,164641357.13961327
194,2021,PF - Empregado de empresa privada,SERGIPE,192232037.88048944
195,2021,PF - Empregado de entidades sem fins lucrativos,SERGIPE,1035750.1036965142
196,2021,PF - Empresário,SERGIPE,135249670.6802836
197,2021,PF - MEI,SERGIPE,26935298.41770988
198,2021,PF - Outros,SERGIPE,666796429.9001559
199,2021,PF - Servidor ou empregado público,SERGIPE,235424023.40686882
200,2021,PF - Aposentado/pensionista,SÃO PAULO,3588277234.18438
201,2021,PF - Autônomo,SÃO PAULO,3248000670.0615535
202,2021,PF - Empregado de empresa privada,SÃO PAULO,13652181588.966097
203,2021,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,55391865.51233807
204,2021,PF - Empresário,SÃO PAULO,8363568113.261699
205,2021,PF - MEI,SÃO PAULO,1009260423.343971
206,2021,PF - Outros,SÃO PAULO,16948774547.886507
207,2021,PF - Servidor ou empregado público,SÃO PAULO,3690298327.6296353
208,2021,PF - Aposentado/pensionista,TOCANTINS,54017803.93074663
209,2021,PF - Autônomo,TOCANTINS,195475939.98405227
210,2021,PF - Empregado de empresa privada,TOCANTINS,108025636.72505306
211,2021,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,338773.7324313607
212,2021,PF - Empresário,TOCANTINS,280456633.86943614
213,2021,PF - MEI,TOCANTINS,16537487.406659614
214,2021,PF - Outros,TOCANTINS,382150242.91779447
215,2021,PF - Servidor ou empregado público,TOCANTINS,238226787.13333467
0,2022,PF - Aposentado/pensionista,ACRE,48721388.20489945
1,2022,PF - Autônomo,ACRE,34058421.28093179
2,2022,PF - Empregado de empresa privada,ACRE,47558059.68959925
3,2022,PF - Empregado de entidades sem fins lucrativos,ACRE,248051.13774941015
4,2022,PF - Empresário,ACRE,60690231.056404874
5,2022,PF - MEI,ACRE,5235723.495491664
6,2022,PF - Outros,ACRE,221173036.5183156
7,2022,PF - Servidor ou empregado público,ACRE,177036788.3463688
8,2022,PF - Aposentado/pensionista,ALAGOAS,158774518.01636535
9,2022,PF - Autônomo,ALAGOAS,187900278.05464303
10,2022,PF - Empregado de empresa privada,ALAGOAS,319991016.5124468
11,2022,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1178484.0705198823
12,2022,PF - Empresário,ALAGOAS,268529329.0949233
13,2022,PF - MEI,ALAGOAS,50888395.19840702
14,2022,PF - Outros,ALAGOAS,1477883848.3838086
15,2022,PF - Servidor ou empregado público,ALAGOAS,374576834.5565109
16,2022,PF - Aposentado/pensionista,AMAZONAS,216707235.1875146
17,2022,PF - Autônomo,AMAZONAS,181924607.7853292
18,2022,PF - Empregado de empresa privada,AMAZONAS,622430660.4167455
19,2022,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,3639065.2297333675
20,2022,PF - Empresário,AMAZONAS,333385620.8494735
21,2022,PF - MEI,AMAZONAS,53354829.88052998
22,2022,PF - Outros,AMAZONAS,1137804959.7712488
23,2022,PF - Servidor ou empregado público,AMAZONAS,871330546.5053884
24,2022,PF - Aposentado/pensionista,AMAPÁ,55857821.77506004
25,2022,PF - Autônomo,AMAPÁ,18768409.69610901
26,2022,PF - Empregado de empresa privada,AMAPÁ,54652116.14294578
27,2022,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,84172.53198072236
28,2022,PF - Empresário,AMAPÁ,49163113.51520661
29,2022,PF - MEI,AMAPÁ,4730835.228522869
30,2022,PF - Outros,AMAPÁ,206597928.60987437
31,2022,PF - Servidor ou empregado público,AMAPÁ,269049852.0495331
32,2022,PF - Aposentado/pensionista,BAHIA,740630631.1393969
33,2022,PF - Autônomo,BAHIA,928345847.7475486
34,2022,PF - Empregado de empresa privada,BAHIA,2070028507.5849128
35,2022,PF - Empregado de entidades sem fins lucrativos,BAHIA,8150170.623927082
36,2022,PF - Empresário,BAHIA,1637496714.3933694
37,2022,PF - MEI,BAHIA,249151335.59365907
38,2022,PF - Outros,BAHIA,5582746802.053406
39,2022,PF - Servidor ou empregado público,BAHIA,1615141092.749493
40,2022,PF - Aposentado/pensionista,CEARÁ,329998878.1268139
41,2022,PF - Autônomo,CEARÁ,522693921.59418476
42,2022,PF - Empregado de empresa privada,CEARÁ,1030392573.8270917
43,2022,PF - Empregado de entidades sem fins lucrativos,CEARÁ,4706328.41918927
44,2022,PF - Empresário,CEARÁ,782556080.5792888
45,2022,PF - MEI,CEARÁ,154962340.63382223
46,2022,PF - Outros,CEARÁ,3437763738.513225
47,2022,PF - Servidor ou empregado público,CEARÁ,1057591490.5567204
48,2022,PF - Aposentado/pensionista,DISTRITO FEDERAL,492196640.83727044
49,2022,PF - Autônomo,DISTRITO FEDERAL,398647433.0297541
50,2022,PF - Empregado de empresa privada,DISTRITO FEDERAL,1158947444.5283337
51,2022,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,10827049.282609705
52,2022,PF - Empresário,DISTRITO FEDERAL,796160593.5885695
53,2022,PF - MEI,DISTRITO FEDERAL,111926714.56781797
54,2022,PF - Outros,DISTRITO FEDERAL,2161821384.197684
55,2022,PF - Servidor ou empregado público,DISTRITO FEDERAL,1244333322.543555
56,2022,PF - Aposentado/pensionista,ESPÍRITO SANTO,219917036.55914983
57,2022,PF - Autônomo,ESPÍRITO SANTO,357959030.93310505
58,2022,PF - Empregado de empresa privada,ESPÍRITO SANTO,799727384.8243163
59,2022,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,2756159.412926043
60,2022,PF - Empresário,ESPÍRITO SANTO,514247468.50518167
61,2022,PF - MEI,ESPÍRITO SANTO,108634335.17348593
62,2022,PF - Outros,ESPÍRITO SANTO,1402176171.020571
63,2022,PF - Servidor ou empregado público,ESPÍRITO SANTO,353494492.2108589
64,2022,PF - Aposentado/pensionista,GOIÁS,447536050.477455
65,2022,PF - Autônomo,GOIÁS,1227755021.834832
66,2022,PF - Empregado de empresa privada,GOIÁS,2407670951.2929907
67,2022,PF - Empregado de entidades sem fins lucrativos,GOIÁS,8318614.120917478
68,2022,PF - Empresário,GOIÁS,1872949081.5952325
69,2022,PF - MEI,GOIÁS,289821888.3600115
70,2022,PF - Outros,GOIÁS,3689457113.7122636
71,2022,PF - Servidor ou empregado público,GOIÁS,1072278672.0269668
72,2022,PF - Aposentado/pensionista,MARANHÃO,249732108.15173626
73,2022,PF - Autônomo,MARANHÃO,382195639.0739705
74,2022,PF - Empregado de empresa privada,MARANHÃO,592182004.6076599
75,2022,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,1649550.6323775826
76,2022,PF - Empresário,MARANHÃO,557330261.1080813
77,2022,PF - MEI,MARANHÃO,58286606.02989026
78,2022,PF - Outros,MARANHÃO,2019566000.6211321
79,2022,PF - Servidor ou empregado público,MARANHÃO,1117502927.0093865
80,2022,PF - Aposentado/pensionista,MINAS GERAIS,1303436072.3814247
81,2022,PF - Autônomo,MINAS GERAIS,1661203974.532299
82,2022,PF - Empregado de empresa privada,MINAS GERAIS,4235264937.3174424
83,2022,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,17238667.663265746
84,2022,PF - Empresário,MINAS GERAIS,2958855221.552344
85,2022,PF - MEI,MINAS GERAIS,449457488.31595546
86,2022,PF - Outros,MINAS GERAIS,8379589655.363834
87,2022,PF - Servidor ou empregado público,MINAS GERAIS,2194518519.59466
88,2022,PF - Aposentado/pensionista,MATO GROSSO DO SUL,256443591.3144331
89,2022,PF - Autônomo,MATO GROSSO DO SUL,408172682.95110774
90,2022,PF - Empregado de empresa privada,MATO GROSSO DO SUL,848554080.7139994
91,2022,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,3649359.737785227
92,2022,PF - Empresário,MATO GROSSO DO SUL,653362350.3446274
93,2022,PF - MEI,MATO GROSSO DO SUL,105987769.41301072
94,2022,PF - Outros,MATO GROSSO DO SUL,1381108155.805919
95,2022,PF - Servidor ou empregado público,MATO GROSSO DO SUL,683943334.7728337
96,2022,PF - Aposentado/pensionista,MATO GROSSO,196159853.90661344
97,2022,PF - Autônomo,MATO GROSSO,801020985.6293017
98,2022,PF - Empregado de empresa privada,MATO GROSSO,1066537471.8772411
99,2022,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,4230964.972642744
100,2022,PF - Empresário,MATO GROSSO,1188454211.2117708
101,2022,PF - MEI,MATO GROSSO,112430835.94575574
102,2022,PF - Outros,MATO GROSSO,1526049697.213305
103,2022,PF - Servidor ou empregado público,MATO GROSSO,663088497.4023685
104,2022,PF - Aposentado/pensionista,PARÁ,314475875.1816383
105,2022,PF - Autônomo,PARÁ,432735188.30537903
106,2022,PF - Empregado de empresa privada,PARÁ,874146282.3795002
107,2022,PF - Empregado de entidades sem fins lucrativos,PARÁ,2940948.134869462
108,2022,PF - Empresário,PARÁ,553467829.7978138
109,2022,PF - MEI,PARÁ,115809987.23394994
110,2022,PF - Outros,PARÁ,2394590424.4201126
111,2022,PF - Servidor ou empregado público,PARÁ,1114072123.504953
112,2022,PF - Aposentado/pensionista,PARAÍBA,231106001.04921836
113,2022,PF - Autônomo,PARAÍBA,347500177.4775977
114,2022,PF - Empregado de empresa privada,PARAÍBA,447504655.3660116
115,2022,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,2721339.191744482
116,2022,PF - Empresário,PARAÍBA,315373831.4350185
117,2022,PF - MEI,PARAÍBA,111896216.3764418
118,2022,PF - Outros,PARAÍBA,2321076610.1562166
119,2022,PF - Servidor ou empregado público,PARAÍBA,708963184.066876
120,2022,PF - Aposentado/pensionista,PERNAMBUCO,634161128.758404
121,2022,PF - Autônomo,PERNAMBUCO,641898941.9919965
122,2022,PF - Empregado de empresa privada,PERNAMBUCO,1430770180.804395
123,2022,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,6810137.250756269
124,2022,PF - Empresário,PERNAMBUCO,907704629.5884134
125,2022,PF - MEI,PERNAMBUCO,186252833.30726698
126,2022,PF - Outros,PERNAMBUCO,4206101902.378373
127,2022,PF - Servidor ou empregado público,PERNAMBUCO,1212907382.0235977
128,2022,PF - Aposentado/pensionista,PIAUÍ,114385149.04071958
129,2022,PF - Autônomo,PIAUÍ,166256976.148733
130,2022,PF - Empregado de empresa privada,PIAUÍ,265847919.48087677
131,2022,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,2010714.1838587492
132,2022,PF - Empresário,PIAUÍ,222004347.56018877
133,2022,PF - MEI,PIAUÍ,40280678.24148285
134,2022,PF - Outros,PIAUÍ,1195963711.1239672
135,2022,PF - Servidor ou empregado público,PIAUÍ,442601892.3968932
136,2022,PF - Aposentado/pensionista,PARANÁ,666300119.8961136
137,2022,PF - Autônomo,PARANÁ,1204557624.1154604
138,2022,PF - Empregado de empresa privada,PARANÁ,3790645643.098323
139,2022,PF - Empregado de entidades sem fins lucrativos,PARANÁ,14387783.052366389
140,2022,PF - Empresário,PARANÁ,2291904547.9193025
141,2022,PF - MEI,PARANÁ,281415645.8350702
142,2022,PF - Outros,PARANÁ,5868182660.0026655
143,2022,PF - Servidor ou empregado público,PARANÁ,1334585835.4115603
144,2022,PF - Aposentado/pensionista,RIO DE JANEIRO,2825994130.8605537
145,2022,PF - Autônomo,RIO DE JANEIRO,1705960669.5276995
146,2022,PF - Empregado de empresa privada,RIO DE JANEIRO,5450155961.0145
147,2022,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,25420846.96275359
148,2022,PF - Empresário,RIO DE JANEIRO,2517491020.58181
149,2022,PF - MEI,RIO DE JANEIRO,562923676.3623545
150,2022,PF - Outros,RIO DE JANEIRO,8952607914.35179
151,2022,PF - Servidor ou empregado público,RIO DE JANEIRO,3937081901.358753
152,2022,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,272228062.4063114
153,2022,PF - Autônomo,RIO GRANDE DO NORTE,218593372.91075957
154,2022,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,533866876.12399524
155,2022,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1599523.169379955
156,2022,PF - Empresário,RIO GRANDE DO NORTE,367052189.57239735
157,2022,PF - MEI,RIO GRANDE DO NORTE,70575404.81257892
158,2022,PF - Outros,RIO GRANDE DO NORTE,2008175642.9472184
159,2022,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,547171986.35705
160,2022,PF - Aposentado/pensionista,RONDÔNIA,87511653.75604133
161,2022,PF - Autônomo,RONDÔNIA,177507008.32070643
162,2022,PF - Empregado de empresa privada,RONDÔNIA,209139130.7781444
163,2022,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,1777764.1960557282
164,2022,PF - Empresário,RONDÔNIA,197053951.70162234
165,2022,PF - MEI,RONDÔNIA,28451432.07494154
166,2022,PF - Outros,RONDÔNIA,631328170.0238945
167,2022,PF - Servidor ou empregado público,RONDÔNIA,340037380.6789616
168,2022,PF - Aposentado/pensionista,RORAIMA,29953959.61263462
169,2022,PF - Autônomo,RORAIMA,21921311.889739398
170,2022,PF - Empregado de empresa privada,RORAIMA,43971779.581557974
171,2022,PF - Empregado de entidades sem fins lucrativos,RORAIMA,986027.5266955445
172,2022,PF - Empresário,RORAIMA,32299351.098560955
173,2022,PF - MEI,RORAIMA,7893566.941250727
174,2022,PF - Outros,RORAIMA,197218215.41802177
175,2022,PF - Servidor ou empregado público,RORAIMA,178944632.27150518
176,2022,PF - Aposentado/pensionista,RIO GRANDE DO SUL,1151331158.330796
177,2022,PF - Autônomo,RIO GRANDE DO SUL,1322377659.5632167
178,2022,PF - Empregado de empresa privada,RIO GRANDE DO SUL,3050435189.6920886
179,2022,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,11561511.45903391
180,2022,PF - Empresário,RIO GRANDE DO SUL,2049238564.8625019
181,2022,PF - MEI,RIO GRANDE DO SUL,268987802.1107265
182,2022,PF - Outros,RIO GRANDE DO SUL,5031419894.380063
183,2022,PF - Servidor ou empregado público,RIO GRANDE DO SUL,1395047183.6842573
184,2022,PF - Aposentado/pensionista,SANTA CATARINA,503248942.0735797
185,2022,PF - Autônomo,SANTA CATARINA,536734354.38555986
186,2022,PF - Empregado de empresa privada,SANTA CATARINA,2426295495.4948106
187,2022,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,10915164.79525093
188,2022,PF - Empresário,SANTA CATARINA,1187200880.6336393
189,2022,PF - MEI,SANTA CATARINA,177700098.68649346
190,2022,PF - Outros,SANTA CATARINA,3456571849.693215
191,2022,PF - Servidor ou empregado público,SANTA CATARINA,764589403.1753904
192,2022,PF - Aposentado/pensionista,SERGIPE,140914710.63728765
193,2022,PF - Autônomo,SERGIPE,206277763.5838765
194,2022,PF - Empregado de empresa privada,SERGIPE,276954193.5198518
195,2022,PF - Empregado de entidades sem fins lucrativos,SERGIPE,1361771.2365405292
196,2022,PF - Empresário,SERGIPE,176670409.79079893
197,2022,PF - MEI,SERGIPE,41769848.54937868
198,2022,PF - Outros,SERGIPE,917671683.6405468
199,2022,PF - Servidor ou empregado público,SERGIPE,304724781.96791565
200,2022,PF - Aposentado/pensionista,SÃO PAULO,3863155635.2278557
201,2022,PF - Autônomo,SÃO PAULO,3933208906.729934
202,2022,PF - Empregado de empresa privada,SÃO PAULO,18814674097.70042
203,2022,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,77663801.57304172
204,2022,PF - Empresário,SÃO PAULO,9950712172.930304
205,2022,PF - MEI,SÃO PAULO,1476849203.96428
206,2022,PF - Outros,SÃO PAULO,22432676666.372936
207,2022,PF - Servidor ou empregado público,SÃO PAULO,4674637007.445437
208,2022,PF - Aposentado/pensionista,TOCANTINS,59549788.01405479
209,2022,PF - Autônomo,TOCANTINS,176934082.54115182
210,2022,PF - Empregado de empresa privada,TOCANTINS,175046889.10383666
211,2022,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,531261.865836939
212,2022,PF - Empresário,TOCANTINS,268496099.4689773
213,2022,PF - MEI,TOCANTINS,25503273.152106553
214,2022,PF - Outros,TOCANTINS,491919783.4137638
215,2022,PF - Servidor ou empregado público,TOCANTINS,290468667.6425105
